X,Y,Z,TYPE,STREET1,STREET2,STREET3,STREET4,INTERSECTI,GID
423286.792,5453240.066,0,NORMAL,"403","793",,,"7659","60758"
423307.27,5453136.0,0,DEADEND,"793",,,,"7658","60759"
423191.522,5453177.23,0,DEADEND,"593",,,,"7657","60760"
423104.725,5453181.832,0,DEADEND,"616",,,,"7656","60761"
423018.303,5453142.823,0,DEADEND,"1186",,,,"7655","60762"
423018.303,5453221.144,0,NORMAL,"1186","403",,,"7654","60763"
423018.303,5453301.024,0,NORMAL,"793","1186",,,"7653","60764"
425289.908,5454348.763,0,NORMAL,"212","158","152",,"6311","59427"
425288.25,5454096.626,0,NORMAL,"803","152","264",,"6310","59428"
425286.608,5453999.283,0,NORMAL,"508","152",,,"6309","59429"
425004.202,5454178.528,0,NORMAL,"752",,,,"6296","59439"
425022.56,5454178.53,0,DEADEND,"752",,,,"6295","59440"
425076.817,5454156.292,0,DEADEND,"264",,,,"6294","59441"
425078.341,5454251.916,0,DEADEND,"1045",,,,"6293","59442"
425190.32,5454250.475,0,NORMAL,"760","1045",,,"6292","59443"
424540.954,5454392.803,0,DEADEND,"788",,,,"6289","59446"
424612.195,5454471.372,0,NORMAL,"578","788",,,"6288","59447"
424500.12,5454472.774,0,DEADEND,"578",,,,"6287","59448"
424888.085,5454309.405,0,NORMAL,"329","725",,,"6286","59449"
425202.64,5454455.238,0,DEADEND,"760",,,,"6285","59450"
425406.336,5454447.028,0,DEADEND,"336",,,,"6284","59451"
428001.294,5446922.265,0,DEADEND,"1099",,,,"6896","59452"
427971.541,5447054.552,0,DEADEND,"601",,,,"6895","59453"
428086.428,5447034.143,0,NORMAL,"1215","601","0000001369",,"6893","59454"
428018.924,5447048.802,0,NORMAL,"601","880",,,"6892","59455"
427845.081,5447125.958,0,NORMAL,"1099","880",,,"6891","59456"
427869.648,5447054.148,0,NORMAL,"1099","743",,,"6890","59457"
427754.197,5447132.621,0,DEADEND,"244",,,,"6889","59458"
427737.941,5447087.731,0,NORMAL,"743","244",,,"6888","59459"
427420.175,5447273.163,0,DEADEND,"743",,,,"6887","59460"
427620.458,5447216.331,0,DEADEND,"1097",,,,"6886","59461"
427600.602,5447185.431,0,NORMAL,"1097","743",,,"6885","59462"
427715.098,5447214.523,0,DEADEND,"225",,,,"6884","59463"
427373.207,5448103.745,0,NORMAL,"376","719",,,"6881","59466"
428157.185451666,5448046.74123208,0,DEADEND,"497",,,,"6877","59470"
428380.994,5448040.583,0,NORMAL,"497","691",,,"6876","59471"
428398.472171242,5448155.52095699,0,DEADEND,"613",,,,"6875","59472"
428521.567,5448120.656,0,NORMAL,"691","613",,,"6874","59473"
428537.473,5447972.301,0,NORMAL,"376","510",,,"6869","59478"
432858.435,5439661.089,0,DEADEND,"211",,,,"7298","60147"
432901.42,5439903.97,0,DEADEND,"323",,,,"7296","60149"
432814.464,5439740.079,0,NORMAL,"323","605",,,"7294","60150"
432837.831,5440254.212,0,DEADEND,"527",,,,"7292","60152"
432725.916,5440128.326,0,DEADEND,"604",,,,"7291","60153"
432778.886,5440031.055,0,NORMAL,"605","604",,,"7290","60154"
432066.202,5440724.538,0,DEADEND,"536",,,,"7245","60194"
432506.066,5439704.973,0,NORMAL,"1131","940",,,"7288","60156"
432604.052,5439737.605,0,DEADEND,"1131",,,,"7287","60157"
432534.778,5439834.195,0,DEADEND,"666",,,,"7286","60158"
432453.328,5439848.973,0,NORMAL,"940","1100",,,"7285","60159"
432470.877,5439801.213,0,NORMAL,"666","940",,,"7284","60160"
432377.589,5439689.966,0,DEADEND,"309",,,,"7283","60161"
432312.146,5439601.942,0,NORMAL,"1098","1069","309",,"7282","60162"
432267.487,5439850.618,0,NORMAL,"1100","1098",,,"7281","60163"
432130.534,5439838.606,0,NORMAL,"1100","1073",,,"7280","60164"
431977.38,5439836.099,0,NORMAL,"261","1100",,,"7279","60165"
432196.43995176,5440347.84050235,0,NORMAL,"406","940",,,"7276","60168"
432525.054,5439957.844,0,DEADEND,"608",,,,"7274","60170"
432475.684,5440058.727,0,NORMAL,"564","608",,,"7273","60171"
432540.257,5440130.199,0,DEADEND,"564",,,,"7272","60172"
432323.123,5440229.52,0,DEADEND,"833",,,,"7268","60174"
432378.465628708,5440208.62416867,0,NORMAL,"757","833",,,"7267","60175"
432425.622,5440116.602,0,NORMAL,"608","923","757",,"7266","60176"
432357.841,5440543.741,0,NORMAL,"406","921",,,"7261","60181"
432263.512,5440433.978,0,NORMAL,"406","301",,,"7260","60182"
431969.007,5440575.254,0,NORMAL,"1221","301",,,"7259","60183"
432194.34,5440495.952,0,NORMAL,"1221",,,,"7256","60186"
432153.625,5440528.661,0,NORMAL,"520","301",,,"7255","60187"
432247.617,5440574.173,0,DEADEND,"1221",,,,"7253","60189"
432262.745,5440706.836,0,DEADEND,"520",,,,"7251","60190"
432203.852,5440612.152,0,NORMAL,"520","1221",,,"7250","60191"
432135.525,5440645.906,0,NORMAL,"1221","769",,,"7249","60192"
432148.387,5440678.457,0,DEADEND,"769",,,,"7248","60193"
428928.313,5443932.449,0,NORMAL,"791","777",,,"7366","60089"
428930.168,5443209.505,0,NORMAL,"791","670",,,"7365","60090"
429567.449,5442708.321,0,DEADEND,"943",,,,"7364","60091"
429418.574,5442896.55,0,NORMAL,"943","513",,,"7363","60092"
429558.321,5443250.617,0,NORMAL,"550","513",,,"7361","60093"
429508.107,5443070.058,0,NORMAL,"513","1212",,,"7360","60094"
430087.12,5442703.735,0,DEADEND,"1212",,,,"7359","60095"
429628.271,5442897.828,0,DEADEND,"1032",,,,"7358","60096"
429676.223,5443037.224,0,NORMAL,"1212","1032",,,"7357","60097"
429752.506,5443029.227,0,NORMAL,"1212","851",,,"7356","60098"
429728.26,5443329.07,0,DEADEND,"851",,,,"7355","60099"
429721.245,5443239.474,0,NORMAL,"851","550",,,"7354","60100"
434396.823518827,5442158.43310428,0,DEADEND,"449",,,,"7351","60101"
433631.991,5442352.997,0,DEADEND,"422",,,,"7350","60102"
437942.103,5442645.749,0,DEADEND,"870",,,,"7345","60105"
436796.742,5442474.665,0,NORMAL,"717","870",,,"7342","60108"
437078.269,5441839.368,0,DEADEND,"717",,,,"7341","60109"
434034.032,5441290.093,0,NORMAL,"231","449",,,"7321","60126"
432136.612,5438794.695,0,DEADEND,"642",,,,"7315","60130"
431937.907,5438704.632,0,DEADEND,"261",,,,"7314","60131"
430853.649,5438311.506,0,DEADEND,"1153",,,,"7311","60134"
430803.821,5439547.712,0,DEADEND,"406",,,,"7308","60137"
431641.697162127,5439113.60510085,0,NORMAL,"406","1223",,,"7307","60138"
431969.942,5439432.24,0,NORMAL,"1069","261",,,"7306","60139"
432415.327,5439513.972,0,NORMAL,"1098","642",,,"7304","60141"
432127.428,5439440.186,0,NORMAL,"1069","1073",,,"7303","60142"
429863.849,5447729.994,0,NORMAL,"1134","663",,,"6765","59577"
429953.407,5447697.508,0,NORMAL,"1134","125",,,"6764","59578"
429967.025,5447692.625,0,NORMAL,"125","1134",,,"6763","59579"
430053.676,5447661.052,0,NORMAL,"1134","588",,,"6762","59580"
430117.897,5447637.547,0,NORMAL,"1134","1087",,,"6761","59581"
430138.494,5447629.947,0,NORMAL,"1134","1087",,,"6760","59582"
430118.999965768,5447669.9132577,0,NORMAL,"87","1087",,,"6759","59583"
430122.042,5447759.181,0,NORMAL,"378","1087",,,"6758","59584"
430248.369,5447665.229,0,NORMAL,"765","87",,,"6757","59585"
430392.928,5447570.626,0,NORMAL,"748","1134",,,"6756","59586"
430242.921,5447592.569,0,NORMAL,"765","1134",,,"6755","59587"
430397.304,5447659.889,0,NORMAL,"748","87",,,"6754","59588"
430525.056,5447746.205,0,NORMAL,"819","378",,,"6753","59589"
430599.146,5447744.301,0,NORMAL,"258","378",,,"6752","59590"
430675.442,5447740.203,0,NORMAL,"378","39",,,"6751","59591"
430761.927,5447738.115,0,NORMAL,"378","23",,,"6750","59592"
431163.375,5447647.137,0,NORMAL,"1134","1076",,,"6749","59593"
431056.44,5447617.119,0,NORMAL,"1134","1160",,,"6748","59594"
430812.346,5447560.626,0,NORMAL,"546","1134",,,"6746","59596"
430755.057,5447561.16,0,NORMAL,"23","1134",,,"6745","59597"
430669.617,5447564.821,0,NORMAL,"1134","39",,,"6744","59598"
430591.945,5447567.759,0,NORMAL,"1134","258",,,"6743","59599"
430518.183,5447569.904,0,NORMAL,"1134","819",,,"6742","59600"
430303.247,5447472.294,0,DEADEND,"961",,,,"6741","59601"
430386.569,5447459.392,0,NORMAL,"748","961",,,"6738","59603"
430731.099,5447354.522,0,NORMAL,"144","1181",,,"6736","59605"
430732.959,5447304.795,0,NORMAL,"1181","908",,,"6735","59606"
431021.331,5447348.702,0,NORMAL,"778","1112",,,"6727","59613"
431089.508,5447496.7,0,NORMAL,"961","1160",,,"6725","59615"
431122.261,5447376.577,0,NORMAL,"778","1160",,,"6724","59616"
431229.496,5447404.95,0,NORMAL,"1076","778",,,"6723","59617"
431196.828,5447525.904,0,NORMAL,"1076","961",,,"6722","59618"
431328.108,5447432.34,0,NORMAL,"801","778",,,"6720","59620"
431354.38,5447328.624,0,NORMAL,"801","169",,,"6718","59622"
429825.799,5446468.712,0,NORMAL,"985","885",,,"6663","59675"
429655.996,5446570.33,0,NORMAL,"985","101",,,"6664","59674"
429823.829,5446363.066,0,NORMAL,"720","334",,,"6662","59676"
429825.43,5446420.533,0,NORMAL,"985","585","334",,"6661","59677"
429884.04,5446362.657,0,DEADEND,"720",,,,"6660","59678"
429882.08,5446263.108,0,DEADEND,"334",,,,"6659","59679"
430154.088,5446305.23,0,DEADEND,"756",,,,"6658","59680"
430152.503,5446208.552,0,DEADEND,"81",,,,"6657","59681"
430183.602,5446204.247,0,DEADEND,"81",,,,"6656","59682"
430145.8,5446120.87,0,DEADEND,"645",,,,"6654","59684"
429940.879,5446208.781,0,NORMAL,"1107","81","1179",,"6653","59685"
429942.95,5446307.224,0,NORMAL,"756","1179",,,"6651","59686"
430158.877,5446629.719,0,NORMAL,"612","351",,,"6649","59688"
430157.723,5446558.82,0,NORMAL,"351","826",,,"6647","59689"
430201.172,5446557.775,0,DEADEND,"826",,,,"6646","59690"
430156.885,5446501.425,0,NORMAL,"351","10",,,"6645","59691"
429211.304,5447331.591,0,NORMAL,"453","595",,,"6644","59692"
429293.618,5447331.287,0,DEADEND,"453",,,,"6643","59693"
429213.538,5447424.967,0,DEADEND,"595",,,,"6642","59694"
429298.005,5447521.664,0,NORMAL,"72","13",,,"6640","59696"
429354.701,5447521.3,0,DEADEND,"72",,,,"6639","59697"
429580.897,5447311.404,0,DEADEND,"459",,,,"6636","59700"
429664.938,5447369.244,0,DEADEND,"394",,,,"6634","59701"
429794.877,5447234.457,0,NORMAL,"394","869",,,"6632","59702"
429723.226,5447168.064,0,NORMAL,"869","459",,,"6631","59703"
429899.724,5447046.839,0,NORMAL,"459","394",,,"6630","59704"
429951.869,5446840.093,0,NORMAL,"1179","430",,,"6627","59707"
430169.404,5447021.722,0,NORMAL,"136","351",,,"6626","59708"
430162.764,5446836.868,0,NORMAL,"430","351",,,"6625","59709"
430057.865,5446838.227,0,NORMAL,"430","10",,,"6624","59710"
430068.737,5447098.803,0,NORMAL,"136","10",,,"6623","59711"
430426.525,5446610.493,0,NORMAL,"612","701",,,"6621","59712"
430271.512,5446947.595,0,NORMAL,"136","49",,,"6620","59713"
430268.787,5446833.882,0,NORMAL,"430","49",,,"6619","59714"
430266.789,5446627.86,0,NORMAL,"49","612",,,"6618","59715"
430304.423,5446626.681,0,NORMAL,"612","1121",,,"6617","59716"
430370.405,5446624.994,0,NORMAL,"556","612",,,"6616","59717"
430374.301,5446833.048,0,NORMAL,"556","430",,,"6615","59718"
430377.054,5446924.934,0,NORMAL,"136","556","0000001427",,"6614","59719"
430702.913,5446244.438,0,NORMAL,"873","385",,,"6611","59721"
430639.929,5446196.915,0,DEADEND,"303",,,,"6610","59722"
431126.303,5444918.445,0,DEADEND,"366",,,,"6955","60450"
431069.413,5444919.598,0,NORMAL,"507","366",,,"6954","60451"
430969.902,5444920.578,0,NORMAL,"1077","366",,,"6953","60452"
430963.505,5444709.096,0,NORMAL,"1077","1038",,,"6952","60453"
430865.047,5444710.447,0,NORMAL,"1242","1038",,,"6951","60454"
430871.297,5444922.051,0,NORMAL,"366","1242",,,"6950","60455"
430874.11,5445241.49,0,DEADEND,"1242",,,,"6949","60456"
431187.693,5445233.791,0,NORMAL,"853","957",,,"6945","60459"
431186.706,5445127.35,0,NORMAL,"853","424",,,"6944","60460"
431075.011,5445129.447,0,NORMAL,"507","424",,,"6943","60461"
430973.795,5445131.067,0,NORMAL,"1077","424",,,"6942","60462"
430874.261,5445133.319,0,NORMAL,"1242","424",,,"6941","60463"
430763.646,5445135.316,0,NORMAL,"168","424",,,"6940","60464"
430655.9,5444926.069,0,NORMAL,"366","1022",,,"6938","60466"
430549.828,5444926.874,0,NORMAL,"463","366",,,"6937","60467"
430448.48,5445031.97,0,DEADEND,"189",,,,"6936","60468"
430243.778,5445046.329,0,DEADEND,"983",,,,"6935","60469"
430337.237,5445041.771,0,NORMAL,"983","556",,,"6934","60470"
430233.621,5444816.939,0,DEADEND,"9","9",,,"6933","60471"
429930.781,5444728.181,0,NODE,"1038","1179",,,"6931","60473"
430018.922,5444728.136,0,NORMAL,"1038","540",,,"6929","60474"
430118.349,5444726.466,0,NORMAL,"645","1038",,,"6928","60475"
429916.984,5444941.886,0,NORMAL,"366","1179",,,"6925","60478"
429978.923,5444941.085,0,NORMAL,"366","514",,,"6923","60480"
430023.586,5444981.083,0,NORMAL,"540","514",,,"6922","60481"
430127.628,5445077.062,0,NORMAL,"645","514",,,"6921","60482"
429721.091,5449070.474,0,NORMAL,"1117","401",,,"7604","60483"
429270.54,5449236.476,0,NORMAL,"537","761",,,"7601","60486"
429169.549,5449315.559,0,NORMAL,"1243","537",,,"7600","60487"
429215.398,5449252.361,0,TRAFFIC LIGHT,"569","818",,,"7599","60488"
429169.436,5449243.342,0,NORMAL,"818","133",,,"7598","60489"
428916.716,5449249.791,0,NORMAL,"362","818",,,"7597","60490"
429003.33,5449248.035,0,NORMAL,"818","865",,,"7596","60491"
428835.443,5449253.052,0,NORMAL,"818","1233",,,"7595","60492"
428837.944,5449410.819,0,NORMAL,"434","1233",,,"7594","60493"
428626.116,5449394.778,0,NORMAL,"165","722",,,"7593","60494"
428623.023,5449257.261,0,NORMAL,"818","722",,,"7592","60495"
428412.583,5449262.184,0,NORMAL,"818","724",,,"7590","60496"
428182.871,5453635.321,0,NORMAL,"508","599",,,"6451","59869"
428181.27,5453541.62,0,DEADEND,"599",,,,"6450","59870"
427944.793,5454486.007,0,NORMAL,"425","11",,,"6448","59872"
427969.345506465,5454519.49318934,0,DEADEND,"11",,,,"6446","59874"
427649.927,5454454.949,0,NORMAL,"425","397",,,"6444","59876"
427753.747,5454490.782,0,NORMAL,"532","425",,,"6443","59877"
428053.235,5454284.66,0,NORMAL,"1176","93",,,"6442","59878"
427925.66,5454286.348,0,NORMAL,"1234","1176",,,"6441","59879"
427791.297,5454426.044,0,NORMAL,"532","532",,,"6439","59881"
428015.646,5454384.217,0,DEADEND,"532",,,,"6437","59883"
427841.487,5454311.597,0,DEADEND,"282",,,,"6435","59885"
427722.998,5454299.768,0,NORMAL,"282","217",,,"6433","59886"
427743.198,5454214.256,0,NORMAL,"271","217",,,"6432","59887"
427874.241,5454215.986,0,NORMAL,"271","227",,,"6430","59888"
427874.027,5454173.854,0,DEADEND,"227",,,,"6429","59889"
427779.764,5454087.829,0,DEADEND,"217",,,,"6428","59890"
427566.796,5453799.825,0,DEADEND,"443",,,,"6424","59894"
427229.432,5453637.465,0,DEADEND,"1137",,,,"6422","59896"
427115.213,5453483.361,0,NORMAL,"1104","682",,,"6421","59897"
427411.441721625,5453115.89365782,0,DEADEND,"1104",,,,"6420","59898"
426509.18,5453251.126,0,NORMAL,"267","27",,,"6419","59899"
426471.462,5453330.67,0,DEADEND,"1090",,,,"6418","59900"
426439.405,5453266.631,0,NORMAL,"1090","27",,,"6416","59901"
426719.737,5453398.124,0,NORMAL,"0000001265","1042","267",,"6415","59902"
426637.732,5453499.524,0,NORMAL,"682","1042",,,"6413","59904"
426695.306,5453523.122,0,NORMAL,"682","543",,,"6412","59905"
426423.31,5453556.533,0,NORMAL,"543","106",,,"6411","59906"
426235.085,5453618.58,0,NORMAL,"129","22",,,"6409","59908"
425911.093,5453727.487,0,DEADEND,"614",,,,"6406","59910"
426115.368,5453624.026,0,NORMAL,"614","22",,,"6405","59911"
426372.904,5453554.984,0,DEADEND,"543",,,,"6404","59912"
426689.371,5453848.399,0,DEADEND,"820",,,,"6401","59915"
426743.139,5453844.25,0,NORMAL,"820","1255",,,"6400","59916"
427513.592,5454324.133,0,DEADEND,"980",,,,"6395","59921"
430664.879,5446517.094,0,NORMAL,"196","873",,,"6507","59822"
430680.718,5446404.63,0,NORMAL,"873","1004",,,"6506","59823"
430688.349,5446358.694,0,NORMAL,"873","1203",,,"6505","59824"
430849.565,5446088.814,0,NORMAL,"431","688",,,"6503","59826"
430955.383,5446129.116,0,NORMAL,"431","606",,,"6502","59827"
431025.448,5446404.168,0,NORMAL,"1203","749",,,"6501","59828"
431133.41,5446419.411,0,NORMAL,"1203","897",,,"6500","59829"
431235.082,5446434.197,0,NORMAL,"1203","1006",,,"6499","59830"
431300.159,5446443.238,0,NORMAL,"939","1203",,,"6498","59831"
431368.124,5446453.898,0,NORMAL,"1182","1203",,,"6497","59832"
431787.941,5446174.487,0,NORMAL,"194","484",,,"6491","59838"
431853.332,5446326.723,0,NORMAL,"451","784",,,"6490","59839"
431955.979,5446457.247,0,DEADEND,"903",,,,"6485","59844"
432002.216,5446315.946,0,NORMAL,"903","451",,,"6484","59845"
431770.576,5446561.379,0,DEADEND,"30",,,,"6483","59846"
431757.395,5446495.539,0,NORMAL,"451","30",,,"6480","59848"
431649.761,5446753.287,0,NORMAL,"451","238",,,"6479","59849"
431680.144,5446438.913,0,NORMAL,"286","257","238",,"6478","59850"
431524.345,5446636.246,0,NORMAL,"98","266","196",,"6475","59852"
431443.629,5446628.186,0,NORMAL,"196","1111",,,"6474","59853"
431343.637,5446613.398,0,NORMAL,"196","1182",,,"6473","59854"
431276.801,5446604.18,0,NORMAL,"939","196",,,"6472","59855"
431205.314,5446644.429,0,DEADEND,"1006",,,,"6471","59856"
431212.108,5446594.499,0,NORMAL,"1006","196",,,"6470","59857"
431112.708,5446581.086,0,NORMAL,"897","196",,,"6469","59858"
431002.459,5446565.072,0,NORMAL,"749","196",,,"6468","59859"
430916.457,5446387.857,0,NORMAL,"1203","606",,,"6467","59860"
430807.527,5446372.757,0,NORMAL,"1203","688",,,"6466","59861"
430784.169,5446532.71,0,NORMAL,"688","196",,,"6465","59862"
430894.07,5446549.12,0,NORMAL,"606","196",,,"6464","59863"
428409.944,5453488.72,0,NORMAL,"942","696",,,"6460","59864"
428303.885,5453617.851,0,NORMAL,"508","975",,,"6459","59865"
428406.132,5453612.157,0,NORMAL,"696","508",,,"6458","59866"
428409.198,5453536.451,0,NORMAL,"696","501",,,"6457","59867"
428160.507,5453495.063,0,DEADEND,"942",,,,"6455","59868"
425738.987,5453479.831,0,NORMAL,"464","538",,,"7772","60663"
425529.345,5453407.885,0,DEADEND,"993",,,,"7771","60664"
425538.245,5453459.666,0,NORMAL,"610","993",,,"7770","60665"
425426.392,5453462.805,0,NORMAL,"610","273",,,"7768","60667"
425422.423,5453587.804,0,DEADEND,"268",,,,"7767","60668"
425025.295,5453730.207,0,NORMAL,"1147","179",,,"7766","60669"
425372.627,5453535.897,0,NORMAL,"610","464",,,"7765","60670"
425209.104,5453538.518,0,DEADEND,"1016",,,,"7764","60671"
425083.408,5453540.041,0,NORMAL,"208","1016",,,"7759","60674"
425164.11,5453434.511,0,NORMAL,"210","706",,,"7758","60675"
425114.078,5453375.085,0,DEADEND,"706",,,,"7757","60676"
424825.47,5453295.582,0,NORMAL,"1147","471",,,"7756","60677"
425010.797,5453400.272,0,DEADEND,"210",,,,"7755","60678"
424959.627,5453408.572,0,DEADEND,"933",,,,"7754","60679"
424904.072,5453334.003,0,NORMAL,"210","933",,,"7753","60680"
424859.542,5453352.041,0,NORMAL,"1147","210",,,"7752","60681"
424778.369,5453323.701,0,NORMAL,"471","1148",,,"7751","60682"
424632.77665482,5453383.05901067,0,NORMAL,"95","960",,,"7749","60684"
424638.823,5453362.19,0,NORMAL,"1080","95",,,"7748","60685"
424720.146,5453369.957,0,NORMAL,"1080","471",,,"7747","60686"
424532.041,5453519.224,0,NORMAL,"95","960",,,"7745","60687"
424838.893,5453503.435,0,DEADEND,"906",,,,"7744","60688"
424881.459,5453472.767,0,NORMAL,"1148","906",,,"7743","60689"
424944.866,5453569.273,0,NORMAL,"1148","858",,,"7742","60690"
424866.06,5453591.79,0,NORMAL,"753","858",,,"7741","60691"
424735.398,5453552.012,0,NORMAL,"858","471",,,"7740","60692"
424494.669,5453631.682,0,NORMAL,"858","1154",,,"7739","60693"
424551.348,5453625.316,0,NORMAL,"858","960",,,"7738","60694"
424654.783,5453785.925,0,NORMAL,"458","1148",,,"7724","60702"
424580.108,5453760.966,0,DEADEND,"1191",,,,"7723","60703"
424615.472,5453864.571,0,NORMAL,"1191","0000001377",,,"7721","60704"
424659.23,5453861.61,0,NORMAL,"458","0000001377",,,"7720","60705"
424615.972,5453933.084,0,NORMAL,"1191",,,,"7719","60706"
424660.056,5453932.025,0,NORMAL,"458","1191",,,"7718","60707"
424499.426,5453154.472,0,DEADEND,"1153",,,,"7716","60709"
424546.152,5453207.832,0,NORMAL,"230","1154",,,"7714","60711"
424428.348,5453226.183,0,NORMAL,"230",,,,"7713","60712"
424165.154,5455424.489,0,NORMAL,"562","383",,,"6116","59213"
424163.954,5455339.498,0,DEADEND,"383",,,,"6115","59214"
424463.455,5455286.077,0,DEADEND,"1001",,,,"6135","59216"
424467.039539683,5455377.18564431,0,DEADEND,"94",,,,"6134","59217"
424315.283,5455190.06,0,NORMAL,"500","123",,,"6133","59218"
424161.846,5455188.512,0,NORMAL,"500","202","654",,"6131","59219"
424162.707,5455249.539,0,DEADEND,"202",,,,"6130","59220"
